src,dst,syn_count,nt,sign,weight
378,1214,6,GABA,-1.0,-1.9459101490553132
983,1347,6,GABA,-1.0,-1.9459101490553132
690,1304,13,ACH,1.0,2.6390573296152584
552,315,5,GLUT,-1.0,-1.791759469228055
1803,1095,6,GABA,-1.0,-1.9459101490553132
1802,702,5,SER,1.0,1.791759469228055
1007,810,5,ACH,1.0,1.791759469228055
48,1605,7,GABA,-1.0,-2.0794415416798357
1386,904,11,GABA,-1.0,-2.4849066497880004
1797,702,6,ACH,1.0,1.9459101490553132
1802,1361,10,SER,1.0,2.3978952727983707
1482,680,5,ACH,1.0,1.791759469228055
1524,894,9,GABA,-1.0,-2.302585092994046
575,236,5,ACH,1.0,1.791759469228055
600,1584,7,ACH,1.0,2.0794415416798357
602,176,9,GABA,-1.0,-2.302585092994046
254,202,15,ACH,1.0,2.772588722239781
278,1334,5,GABA,-1.0,-1.791759469228055
1583,817,25,ACH,1.0,3.258096538021482
438,1798,5,GABA,-1.0,-1.791759469228055
1023,380,7,GLUT,-1.0,-2.0794415416798357
1556,121,6,ACH,1.0,1.9459101490553132
1696,1213,5,GABA,-1.0,-1.791759469228055
698,1573,26,GABA,-1.0,-3.295836866004329
1525,876,16,ACH,1.0,2.833213344056216
1840,1527,12,ACH,1.0,2.5649493574615367
454,542,33,ACH,1.0,3.5263605246161616
1092,1411,19,ACH,1.0,2.995732273553991
124,594,6,ACH,1.0,1.9459101490553132
1551,267,5,ACH,1.0,1.791759469228055
1754,1847,78,GABA,-1.0,-4.3694478524670215
1021,376,45,ACH,1.0,3.828641396489095
691,1869,9,GABA,-1.0,-2.302585092994046
376,1560,7,GABA,-1.0,-2.0794415416798357
1193,1435,42,ACH,1.0,3.7612001156935624
552,1717,30,GLUT,-1.0,-3.4339872044851463
1845,794,7,GABA,-1.0,-2.0794415416798357
641,535,8,ACH,1.0,2.1972245773362196
1277,1250,5,ACH,1.0,1.791759469228055
504,1792,13,GABA,-1.0,-2.6390573296152584
163,1447,6,ACH,1.0,1.9459101490553132
1307,1415,22,ACH,1.0,3.1354942159291497
170,1160,25,ACH,1.0,3.258096538021482
1289,568,14,ACH,1.0,2.70805020110221
1023,1651,8,GLUT,-1.0,-2.1972245773362196
35,406,5,ACH,1.0,1.791759469228055
507,190,8,ACH,1.0,2.1972245773362196
1623,523,21,ACH,1.0,3.091042453358316
1416,168,6,ACH,1.0,1.9459101490553132
1310,790,8,GABA,-1.0,-2.1972245773362196
1270,877,18,GABA,-1.0,-2.9444389791664403
527,1824,11,ACH,1.0,2.4849066497880004
308,231,5,ACH,1.0,1.791759469228055
746,1194,8,ACH,1.0,2.1972245773362196
1776,176,18,ACH,1.0,2.9444389791664403
394,176,14,ACH,1.0,2.70805020110221
1405,1045,12,ACH,1.0,2.5649493574615367
1405,326,6,ACH,1.0,1.9459101490553132
961,698,5,ACH,1.0,1.791759469228055
971,564,5,ACH,1.0,1.791759469228055
1042,1155,14,ACH,1.0,2.70805020110221
1754,1005,6,GABA,-1.0,-1.9459101490553132
1216,827,6,ACH,1.0,1.9459101490553132
111,1154,9,ACH,1.0,2.302585092994046
784,1853,12,GABA,-1.0,-2.5649493574615367
1686,564,14,ACH,1.0,2.70805020110221
950,819,5,ACH,1.0,1.791759469228055
462,74,5,ACH,1.0,1.791759469228055
120,949,6,ACH,1.0,1.9459101490553132
1701,880,29,ACH,1.0,3.4011973816621555
531,1632,6,ACH,1.0,1.9459101490553132
1397,1623,7,ACH,1.0,2.0794415416798357
1699,5,7,GLUT,-1.0,-2.0794415416798357
325,194,9,ACH,1.0,2.302585092994046
394,880,26,ACH,1.0,3.295836866004329
1104,1482,9,ACH,1.0,2.302585092994046
328,1852,7,ACH,1.0,2.0794415416798357
244,1563,5,ACH,1.0,1.791759469228055
269,1049,8,ACH,1.0,2.1972245773362196
946,1761,22,GABA,-1.0,-3.1354942159291497
1737,1411,7,ACH,1.0,2.0794415416798357
1194,680,5,ACH,1.0,1.791759469228055
524,1242,7,ACH,1.0,2.0794415416798357
1375,810,49,GLUT,-1.0,-3.912023005428146
1225,947,8,ACH,1.0,2.1972245773362196
384,1331,92,ACH,1.0,4.532599493153256
569,31,36,ACH,1.0,3.6109179126442243
434,1775,6,GABA,-1.0,-1.9459101490553132
363,1707,5,ACH,1.0,1.791759469228055
1728,268,5,GABA,-1.0,-1.791759469228055
156,846,13,ACH,1.0,2.6390573296152584
276,6,14,GABA,-1.0,-2.70805020110221
510,290,58,ACH,1.0,4.07753744390572
898,1363,31,ACH,1.0,3.4657359027997265
331,469,5,ACH,1.0,1.791759469228055
131,626,12,ACH,1.0,2.5649493574615367
475,372,5,GABA,-1.0,-1.791759469228055
774,719,5,GABA,-1.0,-1.791759469228055
1461,1442,5,ACH,1.0,1.791759469228055
1216,1462,124,ACH,1.0,4.8283137373023015
1748,1057,23,GABA,-1.0,-3.1780538303479458
1241,1409,29,GABA,-1.0,-3.4011973816621555
1507,1806,7,GABA,-1.0,-2.0794415416798357
1035,923,5,ACH,1.0,1.791759469228055
1007,239,7,ACH,1.0,2.0794415416798357
53,1330,6,ACH,1.0,1.9459101490553132
1555,645,5,ACH,1.0,1.791759469228055
1014,1048,5,GLUT,-1.0,-1.791759469228055
38,31,9,GABA,-1.0,-2.302585092994046
1278,992,8,ACH,1.0,2.1972245773362196
983,1375,6,GABA,-1.0,-1.9459101490553132
565,1467,47,GABA,-1.0,-3.871201010907891
1591,1389,5,ACH,1.0,1.791759469228055
79,557,8,ACH,1.0,2.1972245773362196
1247,1432,6,ACH,1.0,1.9459101490553132
17,1456,5,ACH,1.0,1.791759469228055
160,1134,14,ACH,1.0,2.70805020110221
333,190,20,ACH,1.0,3.044522437723423
1844,698,6,GABA,-1.0,-1.9459101490553132
1454,1269,13,ACH,1.0,2.6390573296152584
811,48,47,SER,1.0,3.871201010907891
23,414,8,GABA,-1.0,-2.1972245773362196
357,713,18,ACH,1.0,2.9444389791664403
852,1237,5,ACH,1.0,1.791759469228055
1461,117,26,ACH,1.0,3.295836866004329
1675,1137,12,GABA,-1.0,-2.5649493574615367
74,777,14,ACH,1.0,2.70805020110221
557,1593,8,ACH,1.0,2.1972245773362196
1233,983,5,GABA,-1.0,-1.791759469228055
402,1071,5,ACH,1.0,1.791759469228055
128,15,54,GABA,-1.0,-4.007333185232471
801,315,10,GABA,-1.0,-2.3978952727983707
1840,1257,17,ACH,1.0,2.8903717578961645
1045,1661,15,ACH,1.0,2.772588722239781
807,771,13,ACH,1.0,2.6390573296152584
823,1186,5,ACH,1.0,1.791759469228055
1794,548,6,ACH,1.0,1.9459101490553132
1689,1260,7,ACH,1.0,2.0794415416798357
328,731,22,ACH,1.0,3.1354942159291497
1043,731,18,GLUT,-1.0,-2.9444389791664403
399,789,8,ACH,1.0,2.1972245773362196
1723,1728,5,SER,1.0,1.791759469228055
433,612,6,ACH,1.0,1.9459101490553132
1604,1273,20,ACH,1.0,3.044522437723423
716,857,22,ACH,1.0,3.1354942159291497
1732,1030,7,ACH,1.0,2.0794415416798357
1267,1836,5,ACH,1.0,1.791759469228055
1437,199,5,ACH,1.0,1.791759469228055
1038,1696,17,ACH,1.0,2.8903717578961645
945,1486,7,ACH,1.0,2.0794415416798357
869,556,11,ACH,1.0,2.4849066497880004
1506,403,10,ACH,1.0,2.3978952727983707
393,608,6,ACH,1.0,1.9459101490553132
1766,535,8,ACH,1.0,2.1972245773362196
493,1691,8,ACH,1.0,2.1972245773362196
231,1020,6,ACH,1.0,1.9459101490553132
1581,1385,85,GABA,-1.0,-4.454347296253507
156,1644,5,ACH,1.0,1.791759469228055
1127,1134,19,GABA,-1.0,-2.995732273553991
622,74,35,GABA,-1.0,-3.58351893845611
1310,1792,5,GABA,-1.0,-1.791759469228055
1769,1345,7,ACH,1.0,2.0794415416798357
562,497,6,GABA,-1.0,-1.9459101490553132
349,74,13,ACH,1.0,2.6390573296152584
893,920,30,ACH,1.0,3.4339872044851463
287,111,5,ACH,1.0,1.791759469228055
29,1209,8,ACH,1.0,2.1972245773362196
1337,1798,10,ACH,1.0,2.3978952727983707
1780,95,5,ACH,1.0,1.791759469228055
143,1445,11,ACH,1.0,2.4849066497880004
1127,585,5,GABA,-1.0,-1.791759469228055
1109,1054,5,GLUT,-1.0,-1.791759469228055
1267,267,5,ACH,1.0,1.791759469228055
1583,528,10,ACH,1.0,2.3978952727983707
378,347,72,GABA,-1.0,-4.290459441148391
1114,482,57,ACH,1.0,4.060443010546419
108,33,8,GABA,-1.0,-2.1972245773362196
295,718,5,ACH,1.0,1.791759469228055
1766,1484,30,ACH,1.0,3.4339872044851463
1598,33,7,ACH,1.0,2.0794415416798357
1230,1272,13,ACH,1.0,2.6390573296152584
1811,1775,7,ACH,1.0,2.0794415416798357
1270,167,14,GABA,-1.0,-2.70805020110221
189,731,15,GABA,-1.0,-2.772588722239781
272,355,28,GLUT,-1.0,-3.367295829986474
1395,1051,7,GABA,-1.0,-2.0794415416798357
284,1855,5,ACH,1.0,1.791759469228055
278,748,7,GABA,-1.0,-2.0794415416798357
965,908,26,GABA,-1.0,-3.295836866004329
1048,1438,5,ACH,1.0,1.791759469228055
1168,74,22,ACH,1.0,3.1354942159291497
205,713,8,GABA,-1.0,-2.1972245773362196
1189,713,10,ACH,1.0,2.3978952727983707
965,588,5,GABA,-1.0,-1.791759469228055
1620,1049,6,GABA,-1.0,-1.9459101490553132
294,351,5,ACH,1.0,1.791759469228055
1384,756,5,ACH,1.0,1.791759469228055
118,191,16,ACH,1.0,2.833213344056216
907,618,11,ACH,1.0,2.4849066497880004
432,1113,14,ACH,1.0,2.70805020110221
899,326,6,ACH,1.0,1.9459101490553132
1565,647,5,ACH,1.0,1.791759469228055
1499,27,5,ACH,1.0,1.791759469228055
278,950,40,GABA,-1.0,-3.713572066704308
1671,1134,8,ACH,1.0,2.1972245773362196
492,204,19,ACH,1.0,2.995732273553991
1315,936,10,GABA,-1.0,-2.3978952727983707
629,1453,7,ACH,1.0,2.0794415416798357
347,421,6,ACH,1.0,1.9459101490553132
212,1599,6,ACH,1.0,1.9459101490553132
1825,1363,54,ACH,1.0,4.007333185232471
702,573,6,ACH,1.0,1.9459101490553132
1296,76,7,ACH,1.0,2.0794415416798357
1832,194,9,ACH,1.0,2.302585092994046
278,1462,11,GABA,-1.0,-2.4849066497880004
1764,598,8,ACH,1.0,2.1972245773362196
1642,1527,7,ACH,1.0,2.0794415416798357
1347,1832,21,ACH,1.0,3.091042453358316
938,1134,15,GABA,-1.0,-2.772588722239781
946,1577,110,GABA,-1.0,-4.709530201312334
1310,132,5,GABA,-1.0,-1.791759469228055
92,541,20,ACH,1.0,3.044522437723423
329,819,35,ACH,1.0,3.58351893845611
353,602,19,ACH,1.0,2.995732273553991
1153,1765,25,ACH,1.0,3.258096538021482
317,1758,22,ACH,1.0,3.1354942159291497
29,1821,108,ACH,1.0,4.6913478822291435
1742,1235,6,ACH,1.0,1.9459101490553132
1701,592,7,ACH,1.0,2.0794415416798357
1607,369,5,ACH,1.0,1.791759469228055
1101,426,25,ACH,1.0,3.258096538021482
1072,1791,19,ACH,1.0,2.995732273553991
1040,1864,9,GABA,-1.0,-2.302585092994046
1296,1044,5,ACH,1.0,1.791759469228055
168,92,9,GABA,-1.0,-2.302585092994046
762,452,17,ACH,1.0,2.8903717578961645
1574,1273,6,ACH,1.0,1.9459101490553132
1303,178,21,GABA,-1.0,-3.091042453358316
470,880,26,ACH,1.0,3.295836866004329
289,1762,12,ACH,1.0,2.5649493574615367
168,880,19,GABA,-1.0,-2.995732273553991
1576,1762,7,ACH,1.0,2.0794415416798357
1190,778,9,GABA,-1.0,-2.302585092994046
1749,113,21,ACH,1.0,3.091042453358316
1091,894,5,ACH,1.0,1.791759469228055
326,513,8,ACH,1.0,2.1972245773362196
757,1584,12,ACH,1.0,2.5649493574615367
258,1384,5,ACH,1.0,1.791759469228055
1660,1597,12,ACH,1.0,2.5649493574615367
1835,871,10,ACH,1.0,2.3978952727983707
1854,1313,7,ACH,1.0,2.0794415416798357
822,82,15,ACH,1.0,2.772588722239781
1590,369,29,ACH,1.0,3.4011973816621555
1170,470,90,GABA,-1.0,-4.51085950651685
991,604,9,ACH,1.0,2.302585092994046
675,321,20,ACH,1.0,3.044522437723423
1210,1762,11,ACH,1.0,2.4849066497880004
1303,644,7,GABA,-1.0,-2.0794415416798357
1303,682,9,GABA,-1.0,-2.302585092994046
855,1562,5,GABA,-1.0,-1.791759469228055
1449,880,20,GABA,-1.0,-3.044522437723423
1749,871,33,ACH,1.0,3.5263605246161616
897,1546,10,ACH,1.0,2.3978952727983707
332,218,6,ACH,1.0,1.9459101490553132
1466,45,14,ACH,1.0,2.70805020110221
1697,1199,71,ACH,1.0,4.276666119016055
607,567,5,ACH,1.0,1.791759469228055
426,893,8,GABA,-1.0,-2.1972245773362196
1250,670,6,ACH,1.0,1.9459101490553132
1758,474,19,GABA,-1.0,-2.995732273553991
729,498,5,GABA,-1.0,-1.791759469228055
1112,1002,5,ACH,1.0,1.791759469228055
88,1547,5,ACH,1.0,1.791759469228055
571,168,9,ACH,1.0,2.302585092994046
1122,1725,8,ACH,1.0,2.1972245773362196
1604,1366,12,ACH,1.0,2.5649493574615367
1040,973,46,GABA,-1.0,-3.8501476017100584
1530,895,5,ACH,1.0,1.791759469228055
1040,1776,11,GABA,-1.0,-2.4849066497880004
104,1735,5,ACH,1.0,1.791759469228055
329,1133,6,ACH,1.0,1.9459101490553132
1101,474,13,ACH,1.0,2.6390573296152584
1282,44,20,ACH,1.0,3.044522437723423
1040,1501,15,GABA,-1.0,-2.772588722239781
1798,253,14,ACH,1.0,2.70805020110221
321,571,7,GLUT,-1.0,-2.0794415416798357
1190,1750,6,GABA,-1.0,-1.9459101490553132
810,880,13,ACH,1.0,2.6390573296152584
1040,875,8,GABA,-1.0,-2.1972245773362196
1303,148,10,GABA,-1.0,-2.3978952727983707
1004,1091,6,GABA,-1.0,-1.9459101490553132
866,604,5,ACH,1.0,1.791759469228055
978,532,5,ACH,1.0,1.791759469228055
1466,836,29,ACH,1.0,3.4011973816621555
991,1754,80,ACH,1.0,4.394449154672439
1781,1109,5,ACH,1.0,1.791759469228055
1815,28,11,ACH,1.0,2.4849066497880004
1639,315,7,ACH,1.0,2.0794415416798357
33,598,215,GABA,-1.0,-5.375278407684165
421,580,10,GLUT,-1.0,-2.3978952727983707
476,752,5,GLUT,-1.0,-1.791759469228055
348,67,5,ACH,1.0,1.791759469228055
1449,1867,8,GABA,-1.0,-2.1972245773362196
419,1304,7,ACH,1.0,2.0794415416798357
198,953,6,ACH,1.0,1.9459101490553132
684,878,5,GABA,-1.0,-1.791759469228055
602,782,24,GABA,-1.0,-3.2188758248682006
348,773,15,ACH,1.0,2.772588722239781
1392,669,9,ACH,1.0,2.302585092994046
256,552,10,ACH,1.0,2.3978952727983707
548,1199,7,ACH,1.0,2.0794415416798357
1809,1315,11,GABA,-1.0,-2.4849066497880004
650,300,9,ACH,1.0,2.302585092994046
241,517,5,ACH,1.0,1.791759469228055
188,747,12,ACH,1.0,2.5649493574615367
501,1477,19,ACH,1.0,2.995732273553991
1237,1272,8,ACH,1.0,2.1972245773362196
1697,1540,21,ACH,1.0,3.091042453358316
373,1160,15,ACH,1.0,2.772588722239781
453,460,15,ACH,1.0,2.772588722239781
812,1392,6,ACH,1.0,1.9459101490553132
1304,1769,8,DA,1.0,2.1972245773362196
1246,503,5,GLUT,-1.0,-1.791759469228055
466,715,10,ACH,1.0,2.3978952727983707
1034,564,5,ACH,1.0,1.791759469228055
972,745,12,ACH,1.0,2.5649493574615367
1405,977,5,ACH,1.0,1.791759469228055
1131,809,12,ACH,1.0,2.5649493574615367
1071,29,13,ACH,1.0,2.6390573296152584
462,1196,24,ACH,1.0,3.2188758248682006
1002,1201,5,ACH,1.0,1.791759469228055
18,194,23,GABA,-1.0,-3.1780538303479458
349,270,13,ACH,1.0,2.6390573296152584
407,1385,5,ACH,1.0,1.791759469228055
376,222,9,GABA,-1.0,-2.302585092994046
265,168,6,ACH,1.0,1.9459101490553132
177,1592,7,ACH,1.0,2.0794415416798357
12,1286,9,ACH,1.0,2.302585092994046
1685,1758,7,ACH,1.0,2.0794415416798357
239,1159,11,ACH,1.0,2.4849066497880004
212,239,21,ACH,1.0,3.091042453358316
162,1664,28,ACH,1.0,3.367295829986474
244,1243,6,ACH,1.0,1.9459101490553132
90,1273,18,ACH,1.0,2.9444389791664403
1075,819,5,GABA,-1.0,-1.791759469228055
216,894,27,GABA,-1.0,-3.332204510175204
1595,1457,5,ACH,1.0,1.791759469228055
908,19,19,GABA,-1.0,-2.995732273553991
311,462,32,GLUT,-1.0,-3.4965075614664802
1040,1849,34,GABA,-1.0,-3.5553480614894135
805,1744,55,ACH,1.0,4.02535169073515
294,846,7,ACH,1.0,2.0794415416798357
742,1584,86,GABA,-1.0,-4.465908118654584
557,1527,5,ACH,1.0,1.791759469228055
1237,1484,7,ACH,1.0,2.0794415416798357
1120,1509,10,ACH,1.0,2.3978952727983707
1354,1559,24,ACH,1.0,3.2188758248682006
944,382,11,GABA,-1.0,-2.4849066497880004
1803,820,6,GABA,-1.0,-1.9459101490553132
1224,1073,5,ACH,1.0,1.791759469228055
99,1454,14,GABA,-1.0,-2.70805020110221
1613,797,8,GABA,-1.0,-2.1972245773362196
627,703,7,ACH,1.0,2.0794415416798357
124,1125,16,ACH,1.0,2.833213344056216
1220,347,8,ACH,1.0,2.1972245773362196
547,1602,7,ACH,1.0,2.0794415416798357
792,1754,60,ACH,1.0,4.110873864173311
424,647,8,ACH,1.0,2.1972245773362196
582,210,122,ACH,1.0,4.812184355372417
809,1637,35,GABA,-1.0,-3.58351893845611
117,908,6,GABA,-1.0,-1.9459101490553132
137,1754,64,ACH,1.0,4.174387269895637
654,235,6,ACH,1.0,1.9459101490553132
1041,1545,12,ACH,1.0,2.5649493574615367
1483,653,29,ACH,1.0,3.4011973816621555
917,827,6,ACH,1.0,1.9459101490553132
1102,1765,5,ACH,1.0,1.791759469228055
1602,950,13,ACH,1.0,2.6390573296152584
908,1537,13,GABA,-1.0,-2.6390573296152584
1010,885,29,GABA,-1.0,-3.4011973816621555
212,1624,16,ACH,1.0,2.833213344056216
1613,1292,8,GABA,-1.0,-2.1972245773362196
111,492,9,ACH,1.0,2.302585092994046
1307,1205,20,ACH,1.0,3.044522437723423
1044,204,9,ACH,1.0,2.302585092994046
1230,873,12,ACH,1.0,2.5649493574615367
200,619,8,GABA,-1.0,-2.1972245773362196
1556,1233,9,ACH,1.0,2.302585092994046
1170,464,92,GABA,-1.0,-4.532599493153256
1071,1199,13,ACH,1.0,2.6390573296152584
1774,1597,7,ACH,1.0,2.0794415416798357
1425,256,11,ACH,1.0,2.4849066497880004
1395,1463,30,GABA,-1.0,-3.4339872044851463
1218,92,15,ACH,1.0,2.772588722239781
1613,1357,6,GABA,-1.0,-1.9459101490553132
668,1128,5,ACH,1.0,1.791759469228055
691,940,8,GABA,-1.0,-2.1972245773362196
1804,1679,9,ACH,1.0,2.302585092994046
281,74,10,ACH,1.0,2.3978952727983707
83,384,30,ACH,1.0,3.4339872044851463
947,790,13,ACH,1.0,2.6390573296152584
411,1602,27,GABA,-1.0,-3.332204510175204
14,410,12,GLUT,-1.0,-2.5649493574615367
1220,493,6,ACH,1.0,1.9459101490553132
801,1443,5,GABA,-1.0,-1.791759469228055
1696,1265,7,GABA,-1.0,-2.0794415416798357
1366,135,13,ACH,1.0,2.6390573296152584
384,1868,9,ACH,1.0,2.302585092994046
672,1113,9,ACH,1.0,2.302585092994046
1622,235,12,GABA,-1.0,-2.5649493574615367
642,1103,7,ACH,1.0,2.0794415416798357
630,643,23,ACH,1.0,3.1780538303479458
1237,1032,5,ACH,1.0,1.791759469228055
1508,629,31,GABA,-1.0,-3.4657359027997265
373,217,6,ACH,1.0,1.9459101490553132
68,908,6,SER,1.0,1.9459101490553132
923,159,8,ACH,1.0,2.1972245773362196
267,1069,6,GLUT,-1.0,-1.9459101490553132
1477,280,7,GABA,-1.0,-2.0794415416798357
1870,1549,6,ACH,1.0,1.9459101490553132
1754,922,54,GABA,-1.0,-4.007333185232471
411,1320,7,GABA,-1.0,-2.0794415416798357
1821,315,6,ACH,1.0,1.9459101490553132
1353,1484,5,ACH,1.0,1.791759469228055
1807,827,5,ACH,1.0,1.791759469228055
1359,1015,10,GABA,-1.0,-2.3978952727983707
1056,1624,6,ACH,1.0,1.9459101490553132
932,873,11,ACH,1.0,2.4849066497880004
965,1676,18,GABA,-1.0,-2.9444389791664403
449,517,11,GABA,-1.0,-2.4849066497880004
1657,319,5,ACH,1.0,1.791759469228055
1456,414,9,GABA,-1.0,-2.302585092994046
1447,643,11,ACH,1.0,2.4849066497880004
13,114,11,ACH,1.0,2.4849066497880004
1780,194,14,ACH,1.0,2.70805020110221
193,31,10,ACH,1.0,2.3978952727983707
231,1453,6,ACH,1.0,1.9459101490553132
909,585,9,GABA,-1.0,-2.302585092994046
1637,1072,6,ACH,1.0,1.9459101490553132
966,14,5,ACH,1.0,1.791759469228055
1637,1004,11,ACH,1.0,2.4849066497880004
198,239,15,ACH,1.0,2.772588722239781
1580,141,14,ACH,1.0,2.70805020110221
1721,72,7,GABA,-1.0,-2.0794415416798357
1243,893,5,ACH,1.0,1.791759469228055
1696,338,5,GABA,-1.0,-1.791759469228055
713,317,5,GABA,-1.0,-1.791759469228055
220,1208,14,ACH,1.0,2.70805020110221
1450,817,8,ACH,1.0,2.1972245773362196
349,1295,5,ACH,1.0,1.791759469228055
848,136,5,GABA,-1.0,-1.791759469228055
1395,1361,28,GABA,-1.0,-3.367295829986474
1662,1441,9,ACH,1.0,2.302585092994046
673,593,6,ACH,1.0,1.9459101490553132
1428,1055,22,ACH,1.0,3.1354942159291497
1210,1853,10,ACH,1.0,2.3978952727983707
1751,1466,43,ACH,1.0,3.784189633918261
577,426,12,ACH,1.0,2.5649493574615367
1812,464,5,ACH,1.0,1.791759469228055
116,51,7,ACH,1.0,2.0794415416798357
467,1192,11,ACH,1.0,2.4849066497880004
1030,729,5,GABA,-1.0,-1.791759469228055
1659,1562,24,GABA,-1.0,-3.2188758248682006
1616,846,11,ACH,1.0,2.4849066497880004
970,1619,5,ACH,1.0,1.791759469228055
414,1409,6,ACH,1.0,1.9459101490553132
395,1112,5,ACH,1.0,1.791759469228055
1331,698,7,GABA,-1.0,-2.0794415416798357
515,1844,5,ACH,1.0,1.791759469228055
1321,151,55,ACH,1.0,4.02535169073515
1859,244,5,ACH,1.0,1.791759469228055
929,116,21,ACH,1.0,3.091042453358316
339,607,7,ACH,1.0,2.0794415416798357
496,653,5,GABA,-1.0,-1.791759469228055
17,141,7,ACH,1.0,2.0794415416798357
172,946,6,ACH,1.0,1.9459101490553132
947,1660,8,ACH,1.0,2.1972245773362196
1839,1321,26,ACH,1.0,3.295836866004329
492,691,6,ACH,1.0,1.9459101490553132
1508,827,94,GABA,-1.0,-4.553876891600541
969,1754,6,ACH,1.0,1.9459101490553132
965,463,5,GABA,-1.0,-1.791759469228055
462,1602,11,ACH,1.0,2.4849066497880004
1200,61,5,ACH,1.0,1.791759469228055
1834,204,9,ACH,1.0,2.302585092994046
1309,5,48,GLUT,-1.0,-3.8918202981106265
187,1597,7,ACH,1.0,2.0794415416798357
1121,935,5,GABA,-1.0,-1.791759469228055
1803,1347,6,GABA,-1.0,-1.9459101490553132
765,366,74,GABA,-1.0,-4.31748811353631
1780,789,5,ACH,1.0,1.791759469228055
1371,347,6,ACH,1.0,1.9459101490553132
876,1035,6,GABA,-1.0,-1.9459101490553132
1712,1461,17,ACH,1.0,2.8903717578961645
1766,194,7,ACH,1.0,2.0794415416798357
401,815,23,ACH,1.0,3.1780538303479458
74,1454,34,ACH,1.0,3.5553480614894135
1413,837,29,ACH,1.0,3.4011973816621555
1162,1543,10,ACH,1.0,2.3978952727983707
978,810,6,ACH,1.0,1.9459101490553132
1425,1484,48,ACH,1.0,3.8918202981106265
965,208,24,GABA,-1.0,-3.2188758248682006
216,1128,5,GABA,-1.0,-1.791759469228055
1158,1681,10,GABA,-1.0,-2.3978952727983707
1397,1129,5,ACH,1.0,1.791759469228055
1529,819,49,GABA,-1.0,-3.912023005428146
1345,16,9,ACH,1.0,2.302585092994046
424,1019,6,ACH,1.0,1.9459101490553132
1696,73,73,GABA,-1.0,-4.30406509320417
1611,1126,6,ACH,1.0,1.9459101490553132
1176,1661,46,ACH,1.0,3.8501476017100584
1413,968,10,ACH,1.0,2.3978952727983707
455,1002,5,ACH,1.0,1.791759469228055
1453,1227,7,GABA,-1.0,-2.0794415416798357
577,921,6,ACH,1.0,1.9459101490553132
182,29,46,GABA,-1.0,-3.8501476017100584
1372,1758,8,ACH,1.0,2.1972245773362196
1623,1092,7,ACH,1.0,2.0794415416798357
475,492,5,GABA,-1.0,-1.791759469228055
1503,1030,7,ACH,1.0,2.0794415416798357
359,205,7,ACH,1.0,2.0794415416798357
1694,880,10,ACH,1.0,2.3978952727983707
874,819,6,GABA,-1.0,-1.9459101490553132
33,1123,15,GABA,-1.0,-2.772588722239781
471,235,81,GABA,-1.0,-4.406719247264253
385,453,11,ACH,1.0,2.4849066497880004
268,1242,5,ACH,1.0,1.791759469228055
12,1002,18,ACH,1.0,2.9444389791664403
529,29,10,ACH,1.0,2.3978952727983707
276,1613,6,GABA,-1.0,-1.9459101490553132
200,298,8,GABA,-1.0,-2.1972245773362196
88,25,14,ACH,1.0,2.70805020110221
310,1109,7,ACH,1.0,2.0794415416798357
1534,1109,5,GABA,-1.0,-1.791759469228055
1563,963,16,ACH,1.0,2.833213344056216
1820,742,17,ACH,1.0,2.8903717578961645
1212,405,11,ACH,1.0,2.4849066497880004
410,917,6,ACH,1.0,1.9459101490553132
1445,639,21,GABA,-1.0,-3.091042453358316
1605,1013,9,GABA,-1.0,-2.302585092994046
1406,460,7,GLUT,-1.0,-2.0794415416798357
794,590,7,GABA,-1.0,-2.0794415416798357
478,48,27,ACH,1.0,3.332204510175204
852,1453,22,ACH,1.0,3.1354942159291497
1371,1376,9,ACH,1.0,2.302585092994046
896,765,5,ACH,1.0,1.791759469228055
751,1853,6,ACH,1.0,1.9459101490553132
1247,1453,9,ACH,1.0,2.302585092994046
908,81,5,GABA,-1.0,-1.791759469228055
779,1365,7,ACH,1.0,2.0794415416798357
1100,632,8,ACH,1.0,2.1972245773362196
394,557,5,ACH,1.0,1.791759469228055
1584,1779,7,ACH,1.0,2.0794415416798357
719,1214,6,ACH,1.0,1.9459101490553132
590,117,8,ACH,1.0,2.1972245773362196
591,672,7,ACH,1.0,2.0794415416798357
725,1831,6,ACH,1.0,1.9459101490553132
972,1800,14,ACH,1.0,2.70805020110221
1722,1279,9,ACH,1.0,2.302585092994046
992,1113,24,ACH,1.0,3.2188758248682006
311,1651,21,GLUT,-1.0,-3.091042453358316
835,93,7,GABA,-1.0,-2.0794415416798357
147,1409,18,ACH,1.0,2.9444389791664403
1608,1853,9,ACH,1.0,2.302585092994046
1223,1484,50,ACH,1.0,3.9318256327243257
235,217,5,ACH,1.0,1.791759469228055
294,1697,8,ACH,1.0,2.1972245773362196
653,1417,5,ACH,1.0,1.791759469228055
823,1786,8,ACH,1.0,2.1972245773362196
507,1443,11,ACH,1.0,2.4849066497880004
1589,1504,19,ACH,1.0,2.995732273553991
709,1425,10,GABA,-1.0,-2.3978952727983707
808,18,9,ACH,1.0,2.302585092994046
1286,920,11,ACH,1.0,2.4849066497880004
965,690,23,GABA,-1.0,-3.1780538303479458
1004,1748,9,GABA,-1.0,-2.302585092994046
1043,270,45,GLUT,-1.0,-3.828641396489095
1662,1214,7,ACH,1.0,2.0794415416798357
29,1824,7,ACH,1.0,2.0794415416798357
